checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,custom validation schema,parent_id,map type,sort weight,external id,comment,versioned_object_id,mnemonic,from_concept_id,to_concept_id,to_source_id,from_source_id,from concept code,from concept name,from source url,from source version,to concept code,to concept name,to source url,to source version, counted, index
{},625921,View,2022-09-01T21:08:17.794128+00:00,2022-09-02T03:20:54.500465+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89387/,625921,False,False,False,,10,SAME-AS,,03afa062-b949-44ac-a346-76cfb63680b9,,625921,89387,196647,,11,10,28430,American Society of Anesthesiologists physical status class 4,/orgs/MOH-KENYA/sources/nhdd/,,413498004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630752,View,2022-09-01T21:08:39.476492+00:00,2022-09-02T03:20:54.537588+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91803/,630752,False,False,False,,10,SAME-AS,,469288fd-18f3-478c-a5d9-e18a03dcfcb2,,630752,91803,198061,,11,10,41223,Functional Disorder of Intestine,/orgs/MOH-KENYA/sources/nhdd/,,81120009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621849,View,2022-09-01T21:07:58.291137+00:00,2022-09-02T03:20:54.584355+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87351/,621849,False,False,False,,10,SAME-AS,,a8c42c5b-1c32-42ca-8002-c934f5cf0e88,,621849,87351,195445,,11,10,34570,intentional naproxen overdose,/orgs/MOH-KENYA/sources/nhdd/,,295277007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635423,View,2022-09-01T21:09:00.651012+00:00,2022-09-02T03:20:54.600332+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94139/,635423,False,False,False,,10,SAME-AS,,aeb4031d-6910-407a-85f0-f09d5012a883,,635423,94139,199434,,11,10,32258,pneumonia in parasitic diseases,/orgs/MOH-KENYA/sources/nhdd/,,233620002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635424,View,2022-09-01T21:09:00.650237+00:00,2022-09-02T03:20:54.654442+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94140/,635424,False,False,False,,10,SAME-AS,,8c1aeeec-c5e3-4705-84c0-5c63e0353858,,635424,94140,199374,,11,10,29754,Spastic Gait,/orgs/MOH-KENYA/sources/nhdd/,,9447003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635426,View,2022-09-01T21:09:00.658006+00:00,2022-09-02T03:20:54.707498+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94141/,635426,False,False,False,,10,SAME-AS,,0d79bdad-1956-4677-b68f-22226cab5478,,635426,94141,199375,,11,10,39801,Bone Lesion,/orgs/MOH-KENYA/sources/nhdd/,,76069003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641850,View,2022-09-01T21:09:29.409791+00:00,2022-09-02T03:20:54.723389+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97354/,641850,False,False,False,,10,SAME-AS,,a1750e35-289a-41a4-8795-a21c014627fd,,641850,97354,201205,,11,10,33165,"neoplasm of uncertain or unknown behavior of brain, infratentorial",/orgs/MOH-KENYA/sources/nhdd/,,189488006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621853,View,2022-09-01T21:07:58.297363+00:00,2022-09-02T03:20:54.739850+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87354/,621853,False,False,False,,10,SAME-AS,,62877614-6ad1-4f25-9652-d5302d59da17,,621853,87354,195376,,11,10,23396,Poisoning by Anti-Common Cold Drug,/orgs/MOH-KENYA/sources/nhdd/,,3355003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639288,View,2022-09-01T21:09:17.858608+00:00,2022-09-02T03:20:54.787764+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96071/,639288,False,False,False,,10,SAME-AS,,8e614de6-4f24-4080-b367-219e5f6f1403,,639288,96071,200497,,11,10,29585,refrigerator,/orgs/MOH-KENYA/sources/nhdd/,,21546008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639289,View,2022-09-01T21:09:17.860346+00:00,2022-09-02T03:20:54.856484+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96072/,639289,False,False,False,,10,SAME-AS,,154d680d-f964-431e-8c1f-d32744e4185f,,639289,96072,200446,,11,10,36218,"Disturbances of Vision, Late Effect of Cerebrovascular Disease",/orgs/MOH-KENYA/sources/nhdd/,,441759008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621855,View,2022-09-01T21:07:58.310869+00:00,2022-09-02T03:20:54.894252+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87356/,621855,False,False,False,,10,SAME-AS,,f1bddaf6-9b71-4ce0-b6d0-24e9a3c26a8e,,621855,87356,195375,,11,10,31157,Superficial Foreign Body of Forearm without Major Open Wound and without Infection,/orgs/MOH-KENYA/sources/nhdd/,,76348006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},858161,View,2022-09-01T22:32:35.811833+00:00,2022-09-02T03:20:54.955634+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/205506/,858161,False,False,False,,10,NARROWER-THAN,,5787d333-e799-42c2-809f-c5cdcfbce9a8,,858161,205506,177083,,11,10,28649,Probable cause of death (text),/orgs/MOH-KENYA/sources/nhdd/,,184305005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635433,View,2022-09-01T21:09:00.679450+00:00,2022-09-02T03:20:54.963610+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94145/,635433,False,False,False,,10,SAME-AS,,3cce3207-993e-49bb-b965-59d2beb3a4ad,,635433,94145,199442,,11,10,32079,"pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium",/orgs/MOH-KENYA/sources/nhdd/,,199007008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630765,View,2022-09-01T21:08:39.534664+00:00,2022-09-02T03:20:55.004450+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91811/,630765,False,False,False,,10,SAME-AS,,50fd4426-1e7a-4834-88ea-843dc5ed836b,,630765,91811,198042,,11,10,29030,Serum Acid Phosphatase Raised,/orgs/MOH-KENYA/sources/nhdd/,,166579007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635434,View,2022-09-01T21:09:00.679656+00:00,2022-09-02T03:20:55.020781+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94146/,635434,False,False,False,,10,SAME-AS,,66ae80cf-4db4-46b2-a54f-19ed12aa666f,,635434,94146,199436,,11,10,32619,Thyroid Lump,/orgs/MOH-KENYA/sources/nhdd/,,237557003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641855,View,2022-09-01T21:09:29.421918+00:00,2022-09-02T03:20:55.049541+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97356/,641855,False,False,False,,10,SAME-AS,,cfe4d80c-122f-4d8b-b142-06d6a59642d9,,641855,97356,201240,,11,10,36765,D-loop transposition of great arteries,/orgs/MOH-KENYA/sources/nhdd/,,399216004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621863,View,2022-09-01T21:07:58.338778+00:00,2022-09-02T03:20:55.077340+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87360/,621863,False,False,False,,10,SAME-AS,,7a585cf1-306b-408a-9be8-74d334cb36b2,,621863,87360,195373,,11,10,26611,R.I.N.D. Syndrome,/orgs/MOH-KENYA/sources/nhdd/,,36179005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630769,View,2022-09-01T21:08:39.544667+00:00,2022-09-02T03:20:55.093338+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91813/,630769,False,False,False,,10,SAME-AS,,c7a01feb-1f91-4385-8b86-745ffae1f5f7,,630769,91813,198065,,11,10,30099,Follow-up planned and scheduled,/orgs/MOH-KENYA/sources/nhdd/,,61342007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621867,View,2022-09-01T21:07:58.354335+00:00,2022-09-02T03:20:55.170972+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87362/,621867,False,False,False,,10,SAME-AS,,103e4f2c-61a4-4adc-a850-55b717f3cbb1,,621867,87362,195453,,11,10,33672,maltworker's lung,/orgs/MOH-KENYA/sources/nhdd/,,25897000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635440,View,2022-09-01T21:09:00.697550+00:00,2022-09-02T03:20:55.200304+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94148/,635440,False,False,False,,10,SAME-AS,,ca02aac0-2f06-475d-baed-f303553e613b,,635440,94148,199438,,11,10,37291,Asphyxia,/orgs/MOH-KENYA/sources/nhdd/,,66466001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696500,View,2022-09-01T21:13:37.921011+00:00,2022-09-02T03:20:55.222973+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124677/,696500,False,False,False,,10,SAME-AS,,22744d1b-a6d8-4a7d-88b9-8785db3806ae,,696500,124677,216577,,11,10,34525,Urban rabies,/orgs/MOH-KENYA/sources/nhdd/,,14168008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621874,View,2022-09-01T21:07:58.370308+00:00,2022-09-02T03:20:55.269170+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87364/,621874,False,False,False,,10,SAME-AS,,377d6544-54cd-4673-9a6a-2729a3eed3b5,,621874,87364,195413,,11,10,27358,Retinal Migraine,/orgs/MOH-KENYA/sources/nhdd/,,79267007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625950,View,2022-09-01T21:08:17.925338+00:00,2022-09-02T03:20:55.300217+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89402/,625950,False,False,False,,10,SAME-AS,,8b369533-75a5-491b-9a89-70f905cd5fce,,625950,89402,196584,,11,10,37812,Calculi,/orgs/MOH-KENYA/sources/nhdd/,,56381008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},743045,View,2022-09-01T21:17:10.436533+00:00,2022-09-02T03:23:46.601630+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/147950/,743045,False,False,False,,10,SAME-AS,,dbdcb921-64f1-4078-8079-d29ebe959c0b,,743045,147950,230184,,11,10,47213,Increased Thickness of Nail,/orgs/MOH-KENYA/sources/nhdd/,,111982005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639297,View,2022-09-01T21:09:17.894842+00:00,2022-09-02T03:20:55.330404+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96077/,639297,False,False,False,,10,SAME-AS,,de0dd288-5f46-4ee4-bb80-151cc6ce1a28,,639297,96077,200414,,11,10,39808,Breast disorder,/orgs/MOH-KENYA/sources/nhdd/,,79604008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625951,View,2022-09-01T21:08:17.927328+00:00,2022-09-02T03:20:55.376079+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89403/,625951,False,False,False,,10,SAME-AS,,f6a1000f-6200-45b4-9db6-dcbd35c9f249,,625951,89403,196660,,11,10,28071,"Sarcoidosis, Darier-Roussy Type",/orgs/MOH-KENYA/sources/nhdd/,,21787007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630781,View,2022-09-01T21:08:39.584013+00:00,2022-09-02T03:20:55.438219+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91819/,630781,False,False,False,,10,SAME-AS,,87b82267-3cfc-41a9-8907-fc322f1865f6,,630781,91819,198052,,11,10,29389,Simple Partial Seizure with Special Sensory Symptoms,/orgs/MOH-KENYA/sources/nhdd/,,72103000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641861,View,2022-09-01T21:09:29.445469+00:00,2022-09-02T03:20:55.462047+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97358/,641861,False,False,False,,10,SAME-AS,,0aa2f4c5-e7dc-419a-8efc-52ffc5021856,,641861,97358,201179,,11,10,37124,Antimycobacterial Antibiotics Causing Adverse Effect in Therapeutic Use,/orgs/MOH-KENYA/sources/nhdd/,,293069003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},858162,View,2022-09-01T22:32:35.835984+00:00,2022-09-02T03:20:55.503403+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/205508/,858162,False,False,False,,10,NARROWER-THAN,,48e4c2ce-5da6-4514-ae63-6928f580e700,,858162,205508,164533,,11,10,2153,Sulfamoxole,/orgs/MOH-KENYA/sources/nhdd/,,50848005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621881,View,2022-09-01T21:07:58.413916+00:00,2022-09-02T03:20:55.510464+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87367/,621881,False,False,False,,10,SAME-AS,,44fb89ed-80d1-49f2-8a7e-fb6f2657549d,,621881,87367,195454,,11,10,37448,congenital fetal cardiovascular disease,/orgs/MOH-KENYA/sources/nhdd/,,432995009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630785,View,2022-09-01T21:08:39.602586+00:00,2022-09-02T03:20:55.525257+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91820/,630785,False,False,False,,10,SAME-AS,,b4cd1a1b-fd5e-4689-b54e-3814012debce,,630785,91820,198051,,11,10,38361,Ulcerative (Chronic) Proctosigmoiditis,/orgs/MOH-KENYA/sources/nhdd/,,52506002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696506,View,2022-09-01T21:13:37.944013+00:00,2022-09-02T03:20:55.590987+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124681/,696506,False,False,False,,10,SAME-AS,,1e845d80-a27f-438f-99ed-1bf75e9f25c3,,696506,124681,216753,,11,10,37218,crystal arthropathy of wrist,/orgs/MOH-KENYA/sources/nhdd/,,429419004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639303,View,2022-09-01T21:09:17.913168+00:00,2022-09-02T03:20:55.601400+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96078/,639303,False,False,False,,10,SAME-AS,,8f80b590-9cb7-45bb-9b92-9a9856739f46,,639303,96078,200478,,11,10,41775,"Malignant Neoplasm of Peripheral Nerves of Upper Limb, Including Shoulder",/orgs/MOH-KENYA/sources/nhdd/,,188323009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625957,View,2022-09-01T21:08:17.942133+00:00,2022-09-02T03:20:55.656353+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89409/,625957,False,False,False,,10,SAME-AS,,d74d4c14-4e11-4628-87d6-745749de3854,,625957,89409,196659,,11,10,30809,Subclinical Hypothyroidism,/orgs/MOH-KENYA/sources/nhdd/,,54823002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696504,View,2022-09-01T21:13:37.941274+00:00,2022-09-02T03:20:55.691918+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124680/,696504,False,False,False,,10,SAME-AS,,9eb8ad12-e35d-4f5d-ac51-56b671a481fe,,696504,124680,216735,,11,10,31832,Syphilitic Ostial Coronary Disease,/orgs/MOH-KENYA/sources/nhdd/,,62207008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621887,View,2022-09-01T21:07:58.456985+00:00,2022-09-02T03:20:55.698296+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87371/,621887,False,False,False,,10,SAME-AS,,1324e987-400a-4260-b095-4e06de8ef06e,,621887,87371,195412,,11,10,30619,"Kidney, Calyceal Diverticulum",/orgs/MOH-KENYA/sources/nhdd/,,433036004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635456,View,2022-09-01T21:09:00.803149+00:00,2022-09-02T03:20:55.713374+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94156/,635456,False,False,False,,10,SAME-AS,,f18d1073-b571-46d6-be6a-c226371388d2,,635456,94156,199402,,11,10,30462,vocal cord strain,/orgs/MOH-KENYA/sources/nhdd/,,428240008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},711054,View,2022-09-01T21:14:43.721458+00:00,2022-09-02T03:20:55.755962+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/131954/,711054,False,False,False,,10,SAME-AS,,182c6228-7ec6-49f9-bebb-45517eda4d91,,711054,131954,220740,,11,10,36702,Acute Otitis Externa,/orgs/MOH-KENYA/sources/nhdd/,,30250000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635458,View,2022-09-01T21:09:00.808148+00:00,2022-09-02T03:20:55.776341+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94157/,635458,False,False,False,,10,SAME-AS,,554c22f3-9a0e-4e9f-a94b-f6f429f770b8,,635458,94157,199399,,11,10,28619,Secondary Postpartum Hemorrhage - Delivered with Postnatal Problem,/orgs/MOH-KENYA/sources/nhdd/,,200025008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621897,View,2022-09-01T21:07:58.499498+00:00,2022-09-02T03:20:55.858286+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87376/,621897,False,False,False,,10,SAME-AS,,23d0e712-de9e-4450-9e76-618fad55127d,,621897,87376,195459,,11,10,38522,anticholinesterase overdose,/orgs/MOH-KENYA/sources/nhdd/,,296368009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630803,View,2022-09-01T21:08:39.736306+00:00,2022-09-02T03:20:55.872998+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91829/,630803,False,False,False,,10,SAME-AS,,e285537e-4ef2-420d-aace-056d07f596f5,,630803,91829,198054,,11,10,30452,Walking,/orgs/MOH-KENYA/sources/nhdd/,,129006008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635464,View,2022-09-01T21:09:00.841088+00:00,2022-09-02T03:20:55.887793+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94161/,635464,False,False,False,,10,SAME-AS,,37e4e548-352f-441a-b2bf-e0ce83f23502,,635464,94161,199452,,11,10,31364,Superficial Injury of Lip with Infection,/orgs/MOH-KENYA/sources/nhdd/,,3097002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641863,View,2022-09-01T21:09:29.450776+00:00,2022-09-02T03:20:55.911315+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97359/,641863,False,False,False,,10,SAME-AS,,3240a983-38ad-4e72-aa4a-fb0ce1371546,,641863,97359,201250,,11,10,32089,prednisone adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,293146004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643228,View,2022-09-01T21:09:35.851204+00:00,2022-09-02T03:20:55.926363+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98042/,643228,False,False,False,,10,SAME-AS,,275a85bc-464d-414b-b11f-1e8c221bc5a9,,643228,98042,201643,,11,10,33166,Toxic Nodular Goiter with Thyrotoxic Storm,/orgs/MOH-KENYA/sources/nhdd/,,30985009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630804,View,2022-09-01T21:08:39.736673+00:00,2022-09-02T03:20:55.976512+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91830/,630804,False,False,False,,10,SAME-AS,,941f9d78-f71d-4f10-8773-a6e9beccadaa,,630804,91830,197974,,11,10,38003,Cerebral Degeneration of Childhood,/orgs/MOH-KENYA/sources/nhdd/,,2584003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635468,View,2022-09-01T21:09:00.863621+00:00,2022-09-02T03:20:56.054170+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94162/,635468,False,False,False,,10,SAME-AS,,f5af307a-b108-440e-a978-e559dc99cd8e,,635468,94162,199451,,11,10,33154,Toxic Multinodular Goiter,/orgs/MOH-KENYA/sources/nhdd/,,26389007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641866,View,2022-09-01T21:09:29.460503+00:00,2022-09-02T03:20:56.069188+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97361/,641866,False,False,False,,10,SAME-AS,,ef4dd396-05f4-432c-8339-fc525cd50fb2,,641866,97361,201206,,11,10,29941,Spondylolisthetic Pelvis,/orgs/MOH-KENYA/sources/nhdd/,,76020000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696514,View,2022-09-01T21:13:37.985683+00:00,2022-09-02T03:20:56.112617+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124683/,696514,False,False,False,,10,SAME-AS,,0c394e84-632e-412e-8e4d-48a785159344,,696514,124683,216710,,11,10,43113,ABO Incompatibility Reaction,/orgs/MOH-KENYA/sources/nhdd/,,341009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621910,View,2022-09-01T21:07:58.557313+00:00,2022-09-02T03:20:56.161839+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87384/,621910,False,False,False,,10,SAME-AS,,1bff228e-3f4a-4bca-b755-d6ea13b1ff82,,621910,87384,195390,,11,10,30800,Subchronic Undifferentiated Schizophrenia,/orgs/MOH-KENYA/sources/nhdd/,,85861002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630816,View,2022-09-01T21:08:39.797600+00:00,2022-09-02T03:20:56.199025+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91835/,630816,False,False,False,,10,SAME-AS,,1b91b63f-1928-4bde-a170-88198e6df047,,630816,91835,198008,,11,10,35846,Winter Itch,/orgs/MOH-KENYA/sources/nhdd/,,201025002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625986,View,2022-09-01T21:08:18.053332+00:00,2022-09-02T03:20:56.248427+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89421/,625986,False,False,False,,10,SAME-AS,,679296b3-5818-4ec1-99f5-ca13a282dfb7,,625986,89421,196628,,11,10,29022,Immune reconstitution inflammatory syndrome,/orgs/MOH-KENYA/sources/nhdd/,,426202004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635475,View,2022-09-01T21:09:00.874606+00:00,2022-09-02T03:20:56.285075+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94166/,635475,False,False,False,,10,SAME-AS,,3d37427e-9d1d-462e-b0ac-abdc34467b88,,635475,94166,199406,,11,10,40341,vaginal birth after cesarean,/orgs/MOH-KENYA/sources/nhdd/,,237313003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696518,View,2022-09-01T21:13:38.023938+00:00,2022-09-02T03:20:56.307367+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124686/,696518,False,False,False,,10,SAME-AS,,d7e63a6c-46f9-482d-b556-9e92839b0ea2,,696518,124686,216701,,11,10,42939,Spinal Muscular Atrophies of Childhood,/orgs/MOH-KENYA/sources/nhdd/,,54280009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625992,View,2022-09-01T21:08:18.094998+00:00,2022-09-02T03:20:56.321086+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89423/,625992,False,False,False,,10,SAME-AS,,470f95e0-bbcd-4faf-9b67-d4ed6af1e834,,625992,89423,196667,,11,10,32062,Tendinitis,/orgs/MOH-KENYA/sources/nhdd/,,34840004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},630821,View,2022-09-01T21:08:39.828250+00:00,2022-09-02T03:20:56.349261+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/91838/,630821,False,False,False,,10,SAME-AS,,7d069226-16e5-4487-a5a2-6b3c50d9fbf6,,630821,91838,197946,,11,10,30992,Suicidal thoughts,/orgs/MOH-KENYA/sources/nhdd/,,225457007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621917,View,2022-09-01T21:07:58.592232+00:00,2022-09-02T03:20:56.371073+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87386/,621917,False,False,False,,10,SAME-AS,,283fab5e-a4ba-4fb5-bc61-524049c88612,,621917,87386,195434,,11,10,36729,Brief or Acute Posttraumatic Stress Disorder,/orgs/MOH-KENYA/sources/nhdd/,,192042008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641869,View,2022-09-01T21:09:29.464753+00:00,2022-09-02T03:20:56.392721+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97363/,641869,False,False,False,,10,SAME-AS,,6dba2875-9c4a-483a-a752-64d07c5dc853,,641869,97363,201143,,11,10,35323,Viral Ear Infection,/orgs/MOH-KENYA/sources/nhdd/,,312137007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643230,View,2022-09-01T21:09:35.857305+00:00,2022-09-02T03:20:56.407721+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98044/,643230,False,False,False,,10,SAME-AS,,494ecd57-10b7-4dd8-b96d-74a6b7927ec1,,643230,98044,201617,,11,10,42322,Infection of Kidney,/orgs/MOH-KENYA/sources/nhdd/,,129128006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},621918,View,2022-09-01T21:07:58.593580+00:00,2022-09-02T03:20:56.421381+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87388/,621918,False,False,False,,10,SAME-AS,,0b999e0b-71a2-435a-b5d6-4a03c8cc3908,,621918,87388,195461,,11,10,29549,"Sleep-Wake Schedule Disorder, Advanced Phase Type",/orgs/MOH-KENYA/sources/nhdd/,,31537005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639325,View,2022-09-01T21:09:18.003554+00:00,2022-09-02T03:20:56.469914+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96089/,639325,False,False,False,,10,SAME-AS,,d2d10d5a-d820-43b9-a505-b8f4fbe16523,,639325,96089,200457,,11,10,31007,Suicide and Selfinflicted Injury by Jumping from Residential Premises,/orgs/MOH-KENYA/sources/nhdd/,,219156004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},625998,View,2022-09-01T21:08:18.113364+00:00,2022-09-02T03:20:56.504573+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89427/,625998,False,False,False,,10,SAME-AS,,5411ff49-6fb0-4bb7-b4bd-edcb470d705c,,625998,89427,196492,,11,10,37454,Bacterial meningitis,/orgs/MOH-KENYA/sources/nhdd/,,95883001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
