checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,external id,concept class,datatype,comment,parent_id,versioned_object_id,mnemonic,counted,index
{},152154,View,2022-09-01T20:57:44.192603+00:00,2022-09-01T20:57:44.202287+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2258/,152154,False,False,False,2dd43316-4310-484c-b004-15a31e0bdaa5,Drug,N/A,,10,152154,2258,True,True
{},153796,View,2022-09-01T20:58:09.373642+00:00,2022-09-01T20:58:09.382044+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12340/,153796,False,False,False,798f869e-1546-47ee-98db-c3b0f70f240c,Diagnosis,N/A,,10,153796,12340,True,True
{},137165,View,2022-09-01T20:53:49.912172+00:00,2022-09-01T20:53:49.923415+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1/,137165,False,False,False,1b94d8e9-b2ec-4422-93b5-543cc46e9649,Diagnosis,N/A,,10,137165,1,True,True
{},143044,View,2022-09-01T20:55:23.732484+00:00,2022-09-01T20:55:23.743584+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9941/,143044,False,False,False,2a54ef50-4ecb-4085-b9d9-dbced70ca390,Drug,N/A,,10,143044,9941,True,True
{},152155,View,2022-09-01T20:57:44.194417+00:00,2022-09-01T20:57:44.203231+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10895/,152155,False,False,False,6c611ec6-bd39-4ffa-af72-818ffff65215,Diagnosis,N/A,,10,152155,10895,True,True
{},143045,View,2022-09-01T20:55:23.735525+00:00,2022-09-01T20:55:23.747299+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4360/,143045,False,False,False,18dc02d2-f81d-46c9-8204-9bb999f4dc6e,Diagnosis,N/A,,10,143045,4360,True,True
{},171768,View,2022-09-01T21:02:31.272390+00:00,2022-09-01T21:02:31.280833+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/18040/,171768,False,False,False,9a3f3d90-0659-4720-af63-894e6ce9ea98,Finding,N/A,,10,171768,18040,True,True
{},137170,View,2022-09-01T20:53:49.950592+00:00,2022-09-01T20:53:49.962064+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13322/,137170,False,False,False,77c9f4e7-00c6-4639-9a52-8cd13f4d37d3,Diagnosis,N/A,,10,137170,13322,True,True
{},149153,View,2022-09-01T20:57:00.614317+00:00,2022-09-01T20:57:00.624766+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13924/,149153,False,False,False,9f95f7be-ac2e-47ce-8938-a8bd8dd8f1b7,Diagnosis,N/A,,10,149153,13924,True,True
{},137172,View,2022-09-01T20:53:49.967996+00:00,2022-09-01T20:53:49.978421+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11702/,137172,False,False,False,f765bfa6-a4bd-4c9a-abfc-256e6c198752,Drug,N/A,,10,137172,11702,True,True
{},143049,View,2022-09-01T20:55:23.768770+00:00,2022-09-01T20:55:23.779541+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/38/,143049,False,False,False,ef3b25f6-bf0a-4fea-9531-7a11eb529d7a,Diagnosis,N/A,,10,143049,38,True,True
{},154439,View,2022-09-01T20:58:18.801948+00:00,2022-09-01T20:58:18.809063+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5509/,154439,False,False,False,1a1869dc-b41e-4ce6-8712-59426ec2b22f,Drug,N/A,,10,154439,5509,True,True
{},137176,View,2022-09-01T20:53:50.014484+00:00,2022-09-01T20:53:50.024583+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13502/,137176,False,False,False,3adc99fd-66e3-4954-9b45-8fd3316c4311,Diagnosis,N/A,,10,137176,13502,True,True
{},143051,View,2022-09-01T20:55:23.808371+00:00,2022-09-01T20:55:23.817308+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12275/,143051,False,False,False,3db0f4df-eef1-408c-b648-251fa7d14d02,Diagnosis,N/A,,10,143051,12275,True,True
{},137179,View,2022-09-01T20:53:50.089183+00:00,2022-09-01T20:53:50.099449+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11162/,137179,False,False,False,22b54bfe-8138-4303-a3bb-b6e0cff56e94,Drug,N/A,,10,137179,11162,True,True
{},137180,View,2022-09-01T20:53:50.091010+00:00,2022-09-01T20:53:50.099917+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8283/,137180,False,False,False,33443400-e5ca-4fb9-8479-5475adb49ef6,Drug,N/A,,10,137180,8283,True,True
{},137181,View,2022-09-01T20:53:50.103374+00:00,2022-09-01T20:53:50.113648+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/721/,137181,False,False,False,eb02445f-48c5-4db4-b8fa-3f01d9fc7430,Diagnosis,N/A,,10,137181,721,True,True
{},143056,View,2022-09-01T20:55:23.892323+00:00,2022-09-01T20:55:23.905598+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7059/,143056,False,False,False,c332971f-072b-4cf4-886e-67625210d116,Diagnosis,N/A,,10,143056,7059,True,True
{},137183,View,2022-09-01T20:53:50.153127+00:00,2022-09-01T20:53:50.160491+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7382/,137183,False,False,False,d8c5cd59-e100-48a6-ba32-23d92827d282,Drug,N/A,,10,137183,7382,True,True
{},143055,View,2022-09-01T20:55:23.883708+00:00,2022-09-01T20:55:23.891862+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6701/,143055,False,False,False,7a69b70f-48d5-4805-8be2-add62a5c3eea,Drug,N/A,,10,143055,6701,True,True
{},137187,View,2022-09-01T20:53:50.252386+00:00,2022-09-01T20:53:50.260751+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13142/,137187,False,False,False,5c583851-d2c2-4d38-852f-05adc658390b,Diagnosis,N/A,,10,137187,13142,True,True
{},143058,View,2022-09-01T20:55:23.916076+00:00,2022-09-01T20:55:23.927103+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/573/,143058,False,False,False,b1330da2-7221-4f74-9bc0-7a9ec22f5c3d,Diagnosis,N/A,,10,143058,573,True,True
{},171773,View,2022-09-01T21:02:31.395317+00:00,2022-09-01T21:02:31.405253+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20920/,171773,False,False,False,cd5103bf-0339-4a1a-bb3a-43826fb83f50,Diagnosis,N/A,,10,171773,20920,True,True
{},137188,View,2022-09-01T20:53:50.294708+00:00,2022-09-01T20:53:50.307732+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6302/,137188,False,False,False,7456d18c-9b26-48db-bdfb-1e273a7c8444,Drug,N/A,,10,137188,6302,True,True
{},143057,View,2022-09-01T20:55:23.906779+00:00,2022-09-01T20:55:23.917529+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4182/,143057,False,False,False,9d629742-17ae-4fd0-ba09-6e4dbed6b6ac,Drug,N/A,,10,143057,4182,True,True
{},149154,View,2022-09-01T20:57:00.620360+00:00,2022-09-01T20:57:00.629315+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2237/,149154,False,False,False,673dede7-cd18-45cc-b9d0-78761235e6c4,Drug,N/A,,10,149154,2237,True,True
{},137191,View,2022-09-01T20:53:50.399973+00:00,2022-09-01T20:53:50.409710+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1802/,137191,False,False,False,794b3d75-850a-46c5-ac31-a986fb0a8955,Diagnosis,N/A,,10,137191,1802,True,True
{},143059,View,2022-09-01T20:55:23.929389+00:00,2022-09-01T20:55:23.937877+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6156/,143059,False,False,False,6e2a3386-699e-447b-96c1-e8fc31c89649,Diagnosis,N/A,,10,143059,6156,True,True
{},137193,View,2022-09-01T20:53:50.517801+00:00,2022-09-01T20:53:50.525263+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12602/,137193,False,False,False,8c26389a-4ff0-4874-9500-71e93ce61fd6,Diagnosis,N/A,,10,137193,12602,True,True
{},171774,View,2022-09-01T21:02:31.417378+00:00,2022-09-01T21:02:31.427524+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/19301/,171774,False,False,False,1227ca93-ed42-4821-bd24-f23ff16a0f03,Diagnosis,N/A,,10,171774,19301,True,True
{},149155,View,2022-09-01T20:57:00.628650+00:00,2022-09-01T20:57:00.635787+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2421/,149155,False,False,False,351fc01c-bc68-4c28-acb8-17763fbecda8,Diagnosis,N/A,,10,149155,2421,True,True
{},137194,View,2022-09-01T20:53:50.550616+00:00,2022-09-01T20:53:50.558110+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1622/,137194,False,False,False,2a6d3405-7ab4-4e7c-87c1-c797ee87120e,Diagnosis,N/A,,10,137194,1622,True,True
{},149156,View,2022-09-01T20:57:00.632990+00:00,2022-09-01T20:57:00.640218+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1698/,149156,False,False,False,581d5dc0-581c-4254-ab5e-3ad786d5eb47,Drug,N/A,,10,149156,1698,True,True
{},171775,View,2022-09-01T21:02:31.420927+00:00,2022-09-01T21:02:31.429485+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/23801/,171775,False,False,False,34e4abab-e8a1-41a8-b50f-83ccf6430428,Question,Coded,,10,171775,23801,True,True
{},137196,View,2022-09-01T20:53:50.572358+00:00,2022-09-01T20:53:50.580499+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5942/,137196,False,False,False,538ca39e-1bd8-4e24-ac1a-d3f4c0ff0359,Diagnosis,N/A,,10,137196,5942,True,True
{},143064,View,2022-09-01T20:55:23.991373+00:00,2022-09-01T20:55:23.999538+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/754/,143064,False,False,False,bed1c344-dcfb-47d0-b507-64951fa89ba0,Diagnosis,N/A,,10,143064,754,True,True
{},149157,View,2022-09-01T20:57:00.648678+00:00,2022-09-01T20:57:00.661607+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14301/,149157,False,False,False,86417d10-7fbb-4120-bb87-0a553b95ab17,Question,Coded,,10,149157,14301,True,True
{},137197,View,2022-09-01T20:53:50.598052+00:00,2022-09-01T20:53:50.605065+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7202/,137197,False,False,False,636848c6-7a22-48c1-8a75-d52ae91c1e59,Diagnosis,N/A,,10,137197,7202,True,True
{},137201,View,2022-09-01T20:53:50.692816+00:00,2022-09-01T20:53:50.704755+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4322/,137201,False,False,False,0c6440e4-969e-4463-b331-61c1580c694c,Diagnosis,N/A,,10,137201,4322,True,True
{},143066,View,2022-09-01T20:55:23.999894+00:00,2022-09-01T20:55:24.009595+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9578/,143066,False,False,False,1061576c-1b49-4976-9d0c-045d2087f986,Drug,N/A,,10,143066,9578,True,True
{},137202,View,2022-09-01T20:53:50.701494+00:00,2022-09-01T20:53:50.722458+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8462/,137202,False,False,False,2c27a569-4900-4a29-817a-e5868d38bb02,Drug,N/A,,10,137202,8462,True,True
{},137205,View,2022-09-01T20:53:50.792072+00:00,2022-09-01T20:53:50.798530+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5762/,137205,False,False,False,32128b66-d7c5-4411-b1c9-fa506865ac5d,Diagnosis,N/A,,10,137205,5762,True,True
{},143069,View,2022-09-01T20:55:24.056942+00:00,2022-09-01T20:55:24.067316+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12456/,143069,False,False,False,eaa9d937-3301-477f-8145-78d60cf5e937,Diagnosis,N/A,,10,143069,12456,True,True
{},171777,View,2022-09-01T21:02:31.452529+00:00,2022-09-01T21:02:31.466737+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/22360/,171777,False,False,False,20f755d0-73b2-4fc0-838c-7b4e80710b65,Test,Coded,,10,171777,22360,True,True
{},137207,View,2022-09-01T20:53:50.825118+00:00,2022-09-01T20:53:50.839232+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/903/,137207,False,False,False,f7aafa55-e9e9-4314-b7ac-9658f310a761,Drug,N/A,,10,137207,903,True,True
{},143070,View,2022-09-01T20:55:24.081909+00:00,2022-09-01T20:55:24.091728+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/398/,143070,False,False,False,91e08c91-961e-4746-aff3-b3a1a373c76a,Diagnosis,N/A,,10,143070,398,True,True
{},137206,View,2022-09-01T20:53:50.816292+00:00,2022-09-01T20:53:50.824881+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9002/,137206,False,False,False,b374f446-834b-44df-9598-aa409501bae8,Drug,N/A,,10,137206,9002,True,True
{},171778,View,2022-09-01T21:02:31.462040+00:00,2022-09-01T21:02:31.472874+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/28094/,171778,False,False,False,284fbc25-31b0-496d-98d4-bee07bd4937c,Anatomy,N/A,,10,171778,28094,True,True
{},143071,View,2022-09-01T20:55:24.094307+00:00,2022-09-01T20:55:24.101310+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11380/,143071,False,False,False,6b7a7527-2b6a-45ca-9425-0e8657f9f154,Drug,N/A,,10,143071,11380,True,True
{},212863,View,2022-09-01T21:12:34.734981+00:00,2022-09-01T21:12:34.742849+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/43093/,212863,False,False,False,9e7d73d6-e4d9-46f4-8092-9626809ce68a,Diagnosis,N/A,,10,212863,43093,True,True
{},137211,View,2022-09-01T20:53:50.963980+00:00,2022-09-01T20:53:50.974651+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14222/,137211,False,False,False,112eda93-ae4b-481b-8fed-8e010929f9ae,Question,Coded,,10,137211,14222,True,True
{},137212,View,2022-09-01T20:53:50.991491+00:00,2022-09-01T20:53:50.999119+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12962/,137212,False,False,False,08c33065-278c-4f82-a0a8-a244b4f88eba,Procedure,Boolean,,10,137212,12962,True,True
{},143073,View,2022-09-01T20:55:24.119455+00:00,2022-09-01T20:55:24.126068+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13711/,143073,False,False,False,259c363e-293e-47fc-a8d0-acfa4cc9387c,Diagnosis,N/A,,10,143073,13711,True,True
{},137213,View,2022-09-01T20:53:51.014191+00:00,2022-09-01T20:53:51.032569+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1443/,137213,False,False,False,965f40f4-73f4-4ad1-ac3a-d5f33c19a425,Drug,N/A,,10,137213,1443,True,True
{},171781,View,2022-09-01T21:02:31.480531+00:00,2022-09-01T21:02:31.492612+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/17684/,171781,False,False,False,f2671c93-1d42-4855-bda4-57667d59830f,Diagnosis,N/A,,10,171781,17684,True,True
{},137215,View,2022-09-01T20:53:51.045658+00:00,2022-09-01T20:53:51.055083+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12242/,137215,False,False,False,2c1fc995-c809-4cfd-86d8-671ebd64c4ae,Diagnosis,N/A,,10,137215,12242,True,True
{},152158,View,2022-09-01T20:57:44.217696+00:00,2022-09-01T20:57:44.228711+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7660/,152158,False,False,False,f00a26b8-2c3e-4938-9a20-0bb28d81e929,Drug,N/A,,10,152158,7660,True,True
{},171782,View,2022-09-01T21:02:31.488205+00:00,2022-09-01T21:02:31.501258+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14627/,171782,False,False,False,c4e43ecd-0b88-4001-ab58-4e56f04a826d,Diagnosis,N/A,,10,171782,14627,True,True
{},137216,View,2022-09-01T20:53:51.065951+00:00,2022-09-01T20:53:51.077775+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3063/,137216,False,False,False,01201c05-8cc5-4444-a06b-8ac38d601b51,Drug,N/A,,10,137216,3063,True,True
{},143076,View,2022-09-01T20:55:24.147045+00:00,2022-09-01T20:55:24.157812+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10482/,143076,False,False,False,6ab9e5ad-c063-45ed-852e-a92ee1d46abd,Diagnosis,N/A,,10,143076,10482,True,True
{},137218,View,2022-09-01T20:53:51.076919+00:00,2022-09-01T20:53:51.091691+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1982/,137218,False,False,False,63c2788f-b89c-46db-acec-15f8c935cb35,Diagnosis,N/A,,10,137218,1982,True,True
{},143077,View,2022-09-01T20:55:24.149205+00:00,2022-09-01T20:55:24.157571+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3101/,143077,False,False,False,aaf14cee-bc88-4ff1-84e9-7f866a92fe9d,Drug,N/A,,10,143077,3101,True,True
{},212865,View,2022-09-01T21:12:34.821727+00:00,2022-09-01T21:12:34.831791+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/31807/,212865,False,False,False,54deaff4-0d38-42ab-9214-0c0ca7cfab57,Diagnosis,N/A,,10,212865,31807,True,True
{},137220,View,2022-09-01T20:53:51.079445+00:00,2022-09-01T20:53:51.090125+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3242/,137220,False,False,False,4a90c579-834a-471b-ab3e-26a4bc762280,Diagnosis,N/A,,10,137220,3242,True,True
{},137217,View,2022-09-01T20:53:51.075526+00:00,2022-09-01T20:53:51.085369+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13861/,137217,False,False,False,6b201bff-1bdf-451e-bea3-ae0e0abedb2e,Diagnosis,N/A,,10,137217,13861,True,True
{},143079,View,2022-09-01T20:55:24.163205+00:00,2022-09-01T20:55:24.171371+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4002/,143079,False,False,False,f2dce806-c6ee-4667-b097-ed940f375be7,Drug,N/A,,10,143079,4002,True,True
{},137219,View,2022-09-01T20:53:51.078594+00:00,2022-09-01T20:53:51.087685+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4142/,137219,False,False,False,059b3ec1-d9a9-411c-8bb9-548b2f35280a,Diagnosis,N/A,,10,137219,4142,True,True
{},137224,View,2022-09-01T20:53:51.112574+00:00,2022-09-01T20:53:51.125419+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5583/,137224,False,False,False,6601a74d-e7c6-4b74-88f8-511c21cfd019,Drug,N/A,,10,137224,5583,True,True
{},143080,View,2022-09-01T20:55:24.178106+00:00,2022-09-01T20:55:24.185844+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11017/,143080,False,False,False,332f57a9-c0c2-4b37-88ba-2c0f247d7734,Diagnosis,N/A,,10,143080,11017,True,True
{},137225,View,2022-09-01T20:53:51.122823+00:00,2022-09-01T20:53:51.134812+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8822/,137225,False,False,False,86f38a02-17dc-4167-bdcf-c4537095e493,Drug,N/A,,10,137225,8822,True,True
{},149161,View,2022-09-01T20:57:00.690694+00:00,2022-09-01T20:57:00.701629+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6742/,149161,False,False,False,836e6e56-c014-48b2-8523-1a6e19330326,Diagnosis,N/A,,10,149161,6742,True,True
{},137228,View,2022-09-01T20:53:51.136511+00:00,2022-09-01T20:53:51.145822+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12782/,137228,False,False,False,3749d4c9-75ca-4560-964f-b2492619b53f,Test,Text,,10,137228,12782,True,True
{},212866,View,2022-09-01T21:12:34.838180+00:00,2022-09-01T21:12:34.862925+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/41140/,212866,False,False,False,15cc20c8-d18f-4bcf-8a47-a30f59e76280,Diagnosis,N/A,,10,212866,41140,True,True
{},137231,View,2022-09-01T20:53:51.163969+00:00,2022-09-01T20:53:51.172543+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2703/,137231,False,False,False,198be2d5-4354-4dde-ba51-fa1737d79f74,Diagnosis,N/A,,10,137231,2703,True,True
{},143083,View,2022-09-01T20:55:24.221562+00:00,2022-09-01T20:55:24.230297+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11203/,143083,False,False,False,f670fecf-d562-4206-9149-c4c1133934cd,Drug,N/A,,10,143083,11203,True,True
{},137234,View,2022-09-01T20:53:51.185652+00:00,2022-09-01T20:53:51.197634+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10982/,137234,False,False,False,e1dc048e-f01a-4638-98e5-660a08ce0ec5,Drug,N/A,,10,137234,10982,True,True
{},171784,View,2022-09-01T21:02:31.536783+00:00,2022-09-01T21:02:31.549471+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/25235/,171784,False,False,False,711a485e-bd7d-4042-b8a8-7940fbea1894,Procedure,N/A,,10,171784,25235,True,True
{},137239,View,2022-09-01T20:53:51.253096+00:00,2022-09-01T20:53:51.260148+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3422/,137239,False,False,False,e32d898b-332d-4495-b7b8-8b51caa9b45f,Drug,N/A,,10,137239,3422,True,True
{},143086,View,2022-09-01T20:55:24.255537+00:00,2022-09-01T20:55:24.271692+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3462/,143086,False,False,False,2108f4b7-91ab-4829-9715-40727d09e6db,Question,Coded,,10,143086,3462,True,True
{},137240,View,2022-09-01T20:53:51.280159+00:00,2022-09-01T20:53:51.290534+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2343/,137240,False,False,False,34b72f90-8b0b-4dde-b451-675ea72e1777,Drug,N/A,,10,137240,2343,True,True
{},137241,View,2022-09-01T20:53:51.288081+00:00,2022-09-01T20:53:51.296109+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11343/,137241,False,False,False,5e0411bc-3a87-4d7b-a882-2dbdce5098f9,Diagnosis,N/A,,10,137241,11343,True,True
{},171788,View,2022-09-01T21:02:31.565780+00:00,2022-09-01T21:02:31.575302+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/26483/,171788,False,False,False,c462e542-bebc-436c-a2c5-bc6c5d1cc906,Diagnosis,N/A,,10,171788,26483,True,True
{},137243,View,2022-09-01T20:53:51.299323+00:00,2022-09-01T20:53:51.307143+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7743/,137243,False,False,False,02e80bf0-c7d5-4b16-b6ec-a0c96ab247d0,Diagnosis,N/A,,10,137243,7743,True,True
{},149163,View,2022-09-01T20:57:00.722809+00:00,2022-09-01T20:57:00.740203+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/606/,149163,False,False,False,f52f3042-d9b7-4f9a-aa79-77ff07f46840,Diagnosis,N/A,,10,149163,606,True,True
{},137242,View,2022-09-01T20:53:51.293515+00:00,2022-09-01T20:53:51.305610+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6842/,137242,False,False,False,377e433c-9e04-43ee-bdb4-c61cd24c9554,Drug,N/A,,10,137242,6842,True,True
{},171789,View,2022-09-01T21:02:31.603006+00:00,2022-09-01T21:02:31.610232+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/24696/,171789,False,False,False,9f6537a0-ca2e-45c5-a906-4ae1c8dae4a2,Diagnosis,N/A,,10,171789,24696,True,True
{},143090,View,2022-09-01T20:55:24.355437+00:00,2022-09-01T20:55:24.366078+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1116/,143090,False,False,False,60e311af-ae87-41c3-89a3-90302883333b,Drug,N/A,,10,143090,1116,True,True
{},137245,View,2022-09-01T20:53:51.304418+00:00,2022-09-01T20:53:51.319875+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8642/,137245,False,False,False,a552fd0f-ca4a-41c0-974e-ed2b993a16e9,Diagnosis,N/A,,10,137245,8642,True,True
{},143089,View,2022-09-01T20:55:24.348594+00:00,2022-09-01T20:55:24.359471+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11560/,143089,False,False,False,f08307c7-aacf-4335-84fa-d73d6ebb9233,Drug,N/A,,10,143089,11560,True,True
{},137246,View,2022-09-01T20:53:51.323592+00:00,2022-09-01T20:53:51.337354+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8102/,137246,False,False,False,f01dc74d-2d39-41b6-b8ff-1af745a00d3b,Diagnosis,N/A,,10,137246,8102,True,True
{},143092,View,2022-09-01T20:55:24.361744+00:00,2022-09-01T20:55:24.368229+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14073/,143092,False,False,False,ade75cd3-f320-4929-9cc2-e3c535509a79,Drug,N/A,,10,143092,14073,True,True
{},149167,View,2022-09-01T20:57:00.741179+00:00,2022-09-01T20:57:00.751893+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10338/,149167,False,False,False,030f0425-7955-4934-b8df-8e004ab22fce,Drug,N/A,,10,149167,10338,True,True
{},143091,View,2022-09-01T20:55:24.358479+00:00,2022-09-01T20:55:24.368609+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4539/,143091,False,False,False,62228084-fc76-4d5f-9122-f5736945b95a,Diagnosis,N/A,,10,143091,4539,True,True
{},212869,View,2022-09-01T21:12:34.923683+00:00,2022-09-01T21:12:34.934610+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/41487/,212869,False,False,False,fce4fb08-6571-4270-914f-b09fcdf44722,Diagnosis,N/A,,10,212869,41487,True,True
